,ground_truth,prediction
412,-5.500644869099999,-4.0510764
413,5.5114742585,-1.8060164
414,-10.079768302,-5.583865
415,-8.0932172437,-4.459736
416,2.7914259941000004,1.1185808
417,-0.7878329568000001,-1.3112586
418,-116.165396514,-18.441015
419,8.3552611037,9.895008
420,12.5746099592,4.5752187
421,-9.1030487567,-2.5804985
422,-8.0861833382,-5.142669
423,-3.5384390881,-0.038214207
424,-10.8497208608,-10.998298
425,7.4854800516,-2.2145116
426,-2.3320926481,-1.7824535
427,-3.4137803701,2.5585005
428,0.8922384742,3.799312
429,10.0818252485,0.46202323
430,-12.4278491963,-3.1145458
431,-5.1368666157,2.8713856
432,-19.7880371546,-1.0336721
433,-11.7468991556,-9.097425
434,-3.1185354264,-6.8266177
435,-6.0569075734,-5.711599
436,-13.751874640399999,-13.354109
437,-4.3452765295999995,-4.249679
438,-0.5822524170000001,-7.8609376
439,0.5557534413,0.92830056
440,-6.321576469299999,-3.9559655
441,-9.5965342346,-7.571768
442,8.5208844149,-1.4272954
443,-8.617802663500001,-3.78587
444,-1.8906562184,-2.9204295
445,-3.696604128,-5.638311
446,1.2400544812,-0.56058645
447,-22.119454059699997,-14.470732
448,-12.2262778453,-0.57160515
449,-12.8904963167,-18.346575
450,-21.3029384062,0.2974968
451,-17.787887370099998,-9.047878
452,-3.6533688451999997,-0.7059138
453,-4.7987485201,-8.530502
454,-13.6478736202,-4.0224786
455,-3.6569679672000004,-11.637704
456,0.1085407202,-11.028727
457,-15.6950604776,-21.566673
458,-15.0659049344,-6.1017613
459,-0.4278052373,-0.14293152
460,17.2189518813,-8.067999
461,-12.4656122224,-4.792753
462,-10.836259093099999,-2.8552284
463,-4.3498081146,-2.903131
464,-5.297913711700001,-6.372903
465,9.7533108463,15.741375
466,18.228971061099998,24.916498
467,-16.4354982328,-1.8745384
468,24.839903286,19.052063
469,-0.6113663925,3.8352346
470,6.5117838323,10.141771
471,22.161531266799997,2.1529665
472,8.7113268791,-3.3701203
473,-12.108485678800001,-15.9268265
474,20.417307638,8.674682
475,14.1364411259,8.227652
476,19.2322440437,15.22706
477,22.1464394795,9.2129345
478,18.3327197873,18.343433
479,7.6483439641999995,-27.597925
480,-3.9870109148000004,-10.391764
481,34.8928637864,13.613323
482,30.4031890386,26.837101
483,20.247921546700002,4.666888
484,11.761405955899999,2.0332112
485,3.0346330710000005,6.0008745
486,2.3252810916,4.5926027
487,2.3798885956,-9.963568
488,-25.3311181339,-5.9142404
489,1.2740593238,0.256261
490,26.0709226133,19.787958
491,32.831424515,23.224316
492,4.9644532267,6.075601
493,16.8974443417,9.110331
494,17.5548056679,15.340994
495,28.6050435431,-0.16307592
496,8.9984178543,0.01052928
497,-7.3573347039999994,0.76918477
498,-22.4023934909,-7.505021
499,7.4709856297,1.6627831
500,-1.5854506715999999,-2.6250696
501,3.9642059782,2.2058675
502,11.413704436400002,0.7132386
503,-25.4680306958,-1.402269
504,6.231062591900001,0.1860562
505,-6.3804985218,2.1294267
506,-4.7564942294,0.123612225
507,-3.3353607789999997,-3.045267
508,2.5937928365,3.1958246
509,-9.2089088671,-5.4817677
510,-8.9669823315,0.5825244
511,-24.635214305,-11.752968
512,-12.442645427,4.389044
513,-7.9189283586000005,-0.6057733
514,8.1973789334,1.9525745
515,-1.2397136102,-3.4221506
516,-21.7596799074,-0.3818158
517,-2.6658222403,-7.938941
518,19.2114345023,-0.6592139
519,-28.474178386,-15.586519
520,-17.1293300375,-3.2206144
521,-6.7463268384,2.010274
522,19.3701361234,-4.103532
523,-20.3875671222,-0.46259153
524,-8.5045120199,1.4575772
525,7.4707699749000005,2.8910944
526,-5.9525875923000005,-1.7642703
527,61.6991389524,8.292913
528,93.22193888059999,8.292913
529,20.5876849804,5.964585
530,-3.4441990619,-3.7090726
531,50.84726931270001,-3.7090726
532,30.4691713539,6.3785353
533,65.24466822229999,6.3785353
534,0.5790180973,2.7057881
535,10.2383891812,2.7057881
536,44.7818137551,3.044638
537,2.9985768619,4.597498
538,-6.0280133012,4.597498
539,12.3281743078,2.1715283
540,49.1005634458,2.1715283
541,49.1959390522,4.4422345
542,62.7059809648,6.706432
543,86.43114240969999,6.706432
544,3.7396454667000003,2.8166428
545,10.3345660054,0.5916989
546,25.4076422015,0.5916989
547,29.176207630500002,7.5559916
548,46.3391799676,0.24914834
549,67.44390808520001,0.24914834
550,4.5520509732,2.6631045
551,32.150645918,2.6631045
552,-1.5038822928,-8.724428
553,18.858936356199997,-8.724428
554,40.3245615001,6.8638525
555,38.5027792306,3.9800816
556,26.3564263468,5.729451
557,3.3516077326,-0.26010948
558,-4.1147096829,3.9759612
559,-0.8428112403,-2.697298
560,28.4545526319,3.273114
561,-19.3568483895,-14.700605
562,39.914356826799995,0.9658668
563,53.8660252408,5.5956655
564,78.3396098435,5.5956655
565,35.9048595294,0.3530818
566,20.9977889127,1.7166835
567,48.0071226856,5.157813
568,46.030793458699996,8.826416
569,26.8378988771,2.9179196
570,6.1419773206,15.812569
571,10.3014301782,11.27648
572,8.9372758052,8.761751
573,13.130361541,7.0269103
574,29.5829782945,10.867044
575,2.9690566986,4.537592
576,-6.6331437084000004,3.2242365
577,0.23292857320000002,7.4453254
578,-5.0518552660000005,-2.9985676
579,6.2242700776,8.175197
580,-0.6266282024000001,4.4338107
581,1.0531917983,2.0815463
582,4.1024927617,8.847573
583,0.0266912746,2.5845835
584,10.5675559831,4.4432755
585,3.4910974245,3.2321477
586,-3.1516373680000003,2.926731
587,0.2688917495,4.2774506
588,5.6972542073,19.04346
589,14.9747861388,1.6435407
590,3.2497592994,11.222893
591,-3.6840512304,2.6969457
592,7.8958713846,6.798652
593,-1.0667831454,2.017149
594,4.8493096735000005,6.3412547
595,-3.5191628819,4.3376713
596,1.6472751537,-5.7128997
597,-17.3065098543,2.0002418
598,11.3308507885,6.050611
599,10.065492705399999,9.619197
600,-5.0027610619,2.3583698
601,27.8589690382,31.813118
602,35.525294017600004,29.257856
603,32.1635367575,25.786327
604,33.542847325,21.623312
605,60.4948859883,46.797764
606,20.0904388468,19.205156
607,10.1464546497,16.511845
608,11.479933150499999,15.78431
609,13.4514560674,18.838932
610,38.4636578565,25.816479
611,45.6239346313,32.559235
612,23.9147653199,17.8438
613,10.1703776856,17.537998
614,27.038687781700002,20.267908
615,26.114964532800002,26.039175
616,18.666915287000002,14.506276
617,24.1100311085,15.937798
618,26.6392148044,12.430488
619,16.402305621,19.904835
620,23.4589569896,20.340828
621,24.9100841212,26.95445
622,19.0822103042,19.031631
623,24.574440406199997,23.915138
624,25.4974037375,19.202974
625,28.722163833200003,28.214758
626,16.8922806346,8.898453
627,12.620064624500001,18.778332
628,14.588802628900002,14.124619
629,21.639542724699997,24.55606
630,18.1117653102,18.03218
631,24.3736173617,21.379004
632,12.5474768449,7.8483233
633,-3.9124350354,4.3259287
634,27.0865823128,7.6044855
635,-3.1801240245,-8.426573
636,35.0246884607,15.499275
637,47.5732612328,12.112921
638,18.5686888877,1.5854816
639,21.1635912984,9.454626
640,20.2645926405,-0.8975071
641,1.1492093799,3.2767591
642,18.4916447841,5.6628013
643,13.6084642996,11.856486
644,22.6898927236,3.3375077
645,16.7767737521,3.9087791
646,17.8376930552,6.6951003
647,-2.9227668739999997,-11.251722
648,26.7854593186,3.3614054
649,4.3922973988,-4.4143925
650,1.1588000365,9.734859
651,-0.3027563863,-8.323022
652,13.5897006398,6.259644
653,-12.921586186099999,-4.6167955
654,8.471224684400001,8.600298
655,29.1116278397,5.4765735
656,11.850914642200001,8.5270605
657,-5.0161914877,2.525434
658,21.7142917796,13.121523
659,-31.475865801199998,-3.3978543
660,14.6132066276,7.8485923
661,21.8687561144,8.765976
662,-0.09687073019999999,6.8421764
663,8.488617477,4.0630493
664,9.360688035,1.2364312
665,11.1223570117,3.2249522
666,4.8782248959,-2.2777762
667,-3.3546031306,-2.962462
668,3.6450155567,2.872661
669,3.2202763572000004,0.6804744
670,1.7117104655000002,0.7888431
671,6.6387835005,-0.27188247
672,6.2176020992,1.2850707
673,2.3414232406,-4.5128098
674,-0.8054925216,-0.9549496
675,9.4124263749,1.339012
676,9.332097574199999,-0.70730245
677,-0.8101595394,-1.2366629
678,3.8630045841000005,-0.22411093
679,-3.7431227493,-6.163021
680,5.465547816900001,0.6039047
681,3.1750948270999997,2.1844995
682,2.4330873328,-0.46684998
683,9.8188506383,-0.5344442
684,15.8306193583,0.16906881
685,7.2665210713,1.4518318
686,6.281583760299999,1.6541003
687,12.537148797999999,2.8888612
688,1.1245413937,-0.3577674
689,0.9776705857,-1.8763384
690,4.1209149407,6.109975
691,10.859509125499999,0.08440369
692,3.5452469746,1.8229017
693,-17.074995118,-11.720335
694,0.133987742,7.3720512
695,0.18768316920000003,1.9081962
696,-1.4168165738,1.076031
697,-9.757976101599999,-3.7562637
698,6.5798684531,-3.6839705
699,0.2752285868,2.0012383
700,-7.427459934600001,-1.1417199
701,-0.0099230362,-0.6647033
702,11.615127570699999,-8.077417
703,-1.3743023749,-1.3040841
704,-11.6307386057,-6.1279373
705,6.6534475787,-1.6218166
706,3.7991046285000003,2.702444
707,4.3115438047,-4.15231
708,-9.7912450327,-2.6402216
709,7.5084843514,-3.4872189
710,-11.643854681199999,-8.986027
711,-6.4492940575999995,-2.8754895
712,10.4609294533,3.2473269
713,3.1360177926999997,-1.7344186
714,4.1115382542,-1.3733287
715,-2.3917366836,-0.64673764
716,10.256415481,-0.9506829
717,-0.7410668772,-0.8741207
718,1.849016339,2.1368766
719,1.4393745271,-2.588408
720,-10.6427259458,-9.4329815
721,10.8474848444,5.6025085
722,-3.8042060677,-3.9552436
723,7.4538211714,3.6178248
724,-37.6463331733,-15.261368
725,7.3881584045,0.71114165
726,8.8809455126,1.1435685
727,7.9781722722,-1.1728513
728,8.0655509597,-0.72209585
729,1.6760091340999999,-0.4447595
730,5.519990981,3.093727
731,2.7666219702999997,0.7754053
732,9.364537711,0.54003364
733,-0.32346062649999996,-0.15985471
734,5.933377892999999,1.0904655
735,8.879606004500001,0.7584624
736,1.199822329,-0.20229256
737,4.4176380222,-0.010804832
738,5.7220807437,1.618895
739,3.9722643824,3.6584628
740,2.7910971489999996,-2.70803
741,-0.0781632441,-0.3860194
742,11.1897125105,2.6456985
743,7.969733766900001,0.5213382
744,6.5052147187000005,-0.614399
745,8.6504900332,-1.4871658
746,-3.5983956555,-3.7526307
747,3.5887760785,0.46272933
748,6.0738629426,2.736104
749,6.810232216799999,3.0089874
750,2.9344221916000004,0.14482394
751,-7.606401486,-1.3310897
752,18.8762240276,7.6069145
753,8.018641753899999,2.3239572
754,14.694032628599999,1.5589113
755,-9.1242914758,-8.013663
756,-13.8477118071,-3.989174
757,-5.601141825499999,-2.4814367
758,-7.651290566699999,0.6955038
759,10.772329697,0.54944134
760,-4.9251607393,-3.87662
761,4.1349554236,2.1492639
762,-10.0957590717,-0.6815432
763,-16.0969528055,-8.360937
764,-3.105971225,-3.7309961
765,-5.755134179500001,-2.0847197
766,-17.5723352192,-1.4435402
767,-3.9767761907,0.05126989
768,-1.9053282891,0.9539554
769,-9.8180255431,-3.547062
770,-13.545696301400001,-0.47217417
771,-10.0078023235,-4.677705
772,-18.1248013337,-6.195759
773,-4.503716123,-5.716864
774,3.0355123692,3.336628
775,2.1020162582,-0.91984135
776,-14.0472400087,-5.3374844
777,-10.5579111855,-3.1900296
778,-6.3093494255,-3.5545712
779,-5.0554152886,-4.1021395
780,2.9802015623,2.5338821
781,-1.9897472909,0.5459813
782,3.0781059553,-7.674723
783,-24.6935771702,-10.307293
784,-7.3267735712999995,0.31610578
785,-20.718180556500002,-2.2359486
786,-14.897364028,-13.73045
787,20.1084309197,33.38002
788,24.7553891958,32.68982
789,22.5870787241,27.938782
790,5.4430723507000005,24.08476
791,51.2439738646,53.10324
792,4.8018479656999995,17.263098
793,13.7961751946,18.520771
794,1.6251759979,15.275015
795,32.0671554272,20.460758
796,32.5672769216,23.828863
797,36.2238468849,40.36335
798,26.087276011500002,15.997608
799,16.0306369773,20.680065
800,8.263152166900001,22.532024
801,-9.8153629149,22.470907
802,14.3755371102,7.3221097
803,0.4558348564,17.683815
804,20.655973353900002,12.390928
805,11.2496037682,20.510727
806,15.0599966124,21.343874
807,19.2836208311,31.924496
808,-11.0793192499,19.145958
809,11.0333576573,27.344147
810,20.3550326759,15.865948
811,-0.9291706299,24.412163
812,-11.8717724353,10.801391
813,5.720762078300001,11.558411
814,-20.3784230285,13.236578
815,31.7253294681,26.166973
816,28.0925541948,17.953527
817,17.508468420899998,18.43145
818,0.8648896578,3.5214596
819,3.9753870625,4.141643
820,4.092362634200001,1.8064755
821,1.8241177834,-1.3958958
822,18.289629879,7.682531
823,3.7511977229,3.5792274
824,-2.3330775608,-2.6987343
825,2.8509275995,3.0042677
826,-0.1781013801,-3.5053856
827,5.5631140153,3.9532275
828,21.452776171300002,5.769783
829,-7.1301744176,2.1511893
830,-4.7886915839999995,2.1044412
831,-4.0833971877,1.0548718
832,-2.7845243923000003,4.2645006
833,-1.1954984737999999,-1.3220797
834,-1.3157359451000001,1.4016955
835,6.0441895184000005,1.2699902
836,27.820111406,13.019185
837,3.6045776854000002,-3.727335
838,20.3963937848,4.7685657
839,-0.9043490356,-3.5224571
840,7.347149378099999,3.921783
841,7.8650792408,1.2042687
842,3.9040353294,5.12293
843,3.3629130342,1.6889521
844,-10.2382702849,-3.001791
845,12.103122244000001,-5.9771557
846,0.3086290816,2.0713253
847,26.572475289,8.965861
848,-23.790494039200002,1.8943099
849,4.7127554993,7.4069633
850,15.169838605799999,9.290237
851,-2.711411405,5.5372014
852,-29.1438004506,-3.223137
853,31.0786260521,27.597342
854,13.716415211600001,8.863879
855,5.1073364082,2.0110404
856,1.5825460588999998,5.5728226
857,-3.3524004908999996,3.5166934
858,24.0059741311,10.034869
859,23.3734435498,7.729341
860,16.4346196841,22.225815
861,3.7121765463,3.7096817
862,4.0692136544999995,6.2924666
863,8.8261036904,11.251253
864,-2.0797207961,-0.2401501
865,-12.8660021531,2.330916
866,-2.601540441,1.3452535
867,3.3876247449,13.755371
868,-20.3157388206,-2.9365668
869,-0.7375285502,4.8667917
870,-2.9384349112,3.8056474
871,2.9441074197000003,8.924798
872,15.3249216519,7.391163
873,9.8090478689,13.654736
874,-1.6845115304,2.1899452
875,8.5265901353,17.960815
876,0.6247072601,1.2212067
877,-0.39337259770000005,7.8363094
878,37.2326804367,15.003039
879,27.1319405357,15.267651
880,-20.84096181,-13.246845
881,-0.7233225231,-5.7133293
882,-4.840496388,-2.4940848
883,21.4746084216,-1.4248672
884,5.8448929802,-5.9638586
885,1.4187627451,1.8437196
886,5.6481242529,-2.8255618
887,-28.0882589462,-16.191792
888,-8.315901628999999,-5.5628333
889,-1.8297186228,-5.1022124
890,-16.7542939667,-1.3877257
891,-29.077324324099997,-0.86251736
892,-3.9793472836,1.1701081
893,-3.8824158282,-7.0617685
894,2.0622134334999997,-1.7989227
895,-12.5223481878,-10.964889
896,-18.5064324321,-13.667
897,-13.9425845392,-9.175203
898,4.7642499958,3.1240973
899,5.6184238619,-3.6518295
900,-26.7108610292,-12.2354965
901,3.2782883457,-7.121855
902,3.6350352142,-7.696634
903,-0.9743136281,-7.359702
904,1.7923720294999999,2.5016785
905,-4.1537903685,-0.4730652
906,-9.966294979,-10.998209
907,-25.474691028800002,-16.565956
908,9.501184842,-2.2095942
