,ground_truth,prediction
575,2.9690566986,5.5449142
576,-6.6331437084000004,-0.16215992
577,0.23292857320000002,8.281277
578,-5.0518552660000005,-4.4752016
579,6.2242700776,11.252552
580,-0.6266282024000001,3.1770425
581,1.0531917983,0.88439465
582,4.1024927617,9.854246
583,0.0266912746,2.7775471
584,10.5675559831,6.6117315
585,3.4910974245,2.2470593
586,-3.1516373680000003,5.0693254
587,0.2688917495,8.867159
588,5.6972542073,18.689121
589,14.9747861388,3.0029655
590,3.2497592994,9.723415
591,-3.6840512304,4.8910155
592,7.8958713846,6.7750187
593,-1.0667831454,7.660917
594,4.8493096735000005,8.922487
595,-3.5191628819,5.761301
596,1.6472751537,-6.3791966
597,-17.3065098543,3.7524397
598,11.3308507885,3.5090308
599,10.065492705399999,14.310532
600,-5.0027610619,4.9626403
601,27.8589690382,30.025658
602,35.525294017600004,32.12973
603,32.1635367575,25.053747
604,33.542847325,22.24693
605,60.4948859883,46.720695
606,20.0904388468,18.088486
607,10.1464546497,14.128258
608,11.479933150499999,16.934387
609,13.4514560674,22.42696
610,38.4636578565,29.267452
611,45.6239346313,30.274782
612,23.9147653199,17.24279
613,10.1703776856,17.548828
614,27.038687781700002,17.145332
615,26.114964532800002,29.071468
616,18.666915287000002,13.751146
617,24.1100311085,16.73989
618,26.6392148044,13.787921
619,16.402305621,14.808901
620,23.4589569896,26.822205
621,24.9100841212,26.134401
622,19.0822103042,18.70949
623,24.574440406199997,23.565578
624,25.4974037375,23.634048
625,28.722163833200003,24.242348
626,16.8922806346,10.1316185
627,12.620064624500001,19.191143
628,14.588802628900002,13.452656
629,21.639542724699997,19.342722
630,18.1117653102,15.490124
631,24.3736173617,22.31652
632,12.5474768449,14.888534
633,-3.9124350354,1.9910877
634,27.0865823128,15.076826
635,-3.1801240245,-9.731777
636,35.0246884607,3.2257125
637,47.5732612328,19.200653
638,18.5686888877,3.765388
639,21.1635912984,15.155735
640,20.2645926405,4.210947
641,1.1492093799,4.1854672
642,18.4916447841,3.9808002
643,13.6084642996,17.536037
644,22.6898927236,2.4671936
645,16.7767737521,0.5812277
646,17.8376930552,15.428169
647,-2.9227668739999997,-2.760726
648,26.7854593186,2.7676115
649,4.3922973988,-12.194277
650,1.1588000365,9.826044
651,-0.3027563863,-7.3954477
652,13.5897006398,7.7530065
653,-12.921586186099999,-2.6216235
654,8.471224684400001,11.518736
655,29.1116278397,7.39095
656,11.850914642200001,4.092967
657,-5.0161914877,1.6580968
658,21.7142917796,20.671253
659,-31.475865801199998,-7.8533287
660,14.6132066276,2.3406181
661,21.8687561144,9.74428
662,-0.09687073019999999,12.519061
663,8.488617477,6.0202513
664,9.360688035,0.23306876
665,11.1223570117,4.3885145
666,4.8782248959,0.7016672
667,-3.3546031306,-3.9829557
668,3.6450155567,4.360198
669,3.2202763572000004,-0.67528945
670,1.7117104655000002,3.163771
671,6.6387835005,-0.75389516
672,6.2176020992,1.2833527
673,2.3414232406,-2.6949115
674,-0.8054925216,-1.4650173
675,9.4124263749,2.2652056
676,9.332097574199999,-0.3771028
677,-0.8101595394,-2.6060996
678,3.8630045841000005,-1.4379292
679,-3.7431227493,-2.6505938
680,5.465547816900001,-0.7071517
681,3.1750948270999997,3.4377854
682,2.4330873328,0.57562864
683,9.8188506383,1.5507476
684,15.8306193583,-1.1910356
685,7.2665210713,7.1467667
686,6.281583760299999,4.2303576
687,12.537148797999999,4.9264216
688,1.1245413937,0.05863902
689,0.9776705857,2.853647
690,4.1209149407,14.348757
691,10.859509125499999,-0.2736435
692,3.5452469746,-2.0652912
693,-17.074995118,-8.828789
694,0.133987742,11.706866
695,0.18768316920000003,-1.6930425
696,-1.4168165738,4.266102
697,-9.757976101599999,0.9818151
698,6.5798684531,-4.7107053
699,0.2752285868,2.867174
700,-7.427459934600001,-5.503162
701,-0.0099230362,3.1646543
702,11.615127570699999,-15.238433
703,-1.3743023749,-0.84998804
704,-11.6307386057,-5.4096684
705,6.6534475787,-4.616598
706,3.7991046285000003,5.0934806
707,4.3115438047,-7.4103994
708,-9.7912450327,-4.9396343
709,7.5084843514,-2.7031598
710,-11.643854681199999,-3.3982806
711,-6.4492940575999995,-4.209694
712,10.4609294533,6.0112486
713,3.1360177926999997,-3.1138706
714,4.1115382542,3.4317439
715,-2.3917366836,-6.3843255
716,10.256415481,0.14664164
717,-0.7410668772,-2.6845298
718,1.849016339,-6.3273096
719,1.4393745271,0.614178
720,-10.6427259458,-17.330696
721,10.8474848444,11.467617
722,-3.8042060677,-9.048933
723,7.4538211714,-0.8349891
724,-37.6463331733,-13.626905
725,7.3881584045,5.489932
726,8.8809455126,1.3019236
727,7.9781722722,2.942371
728,8.0655509597,1.9738252
729,1.6760091340999999,-0.3708279
730,5.519990981,4.26486
731,2.7666219702999997,1.8928766
732,9.364537711,4.4679546
733,-0.32346062649999996,-0.0075490475
734,5.933377892999999,1.1107583
735,8.879606004500001,4.063149
736,1.199822329,0.6410456
737,4.4176380222,0.9562633
738,5.7220807437,0.49645746
739,3.9722643824,3.6826477
740,2.7910971489999996,-1.9090391
741,-0.0781632441,1.3852818
742,11.1897125105,1.5923599
743,7.969733766900001,0.64855546
744,6.5052147187000005,3.5526135
745,8.6504900332,0.73894024
746,-3.5983956555,-2.4128265
747,3.5887760785,6.2393103
748,6.0738629426,3.7205548
749,6.810232216799999,5.421299
750,2.9344221916000004,0.9835339
751,-7.606401486,-1.1998982
752,18.8762240276,15.670643
753,8.018641753899999,1.8574681
754,14.694032628599999,1.863579
755,-9.1242914758,-6.8282294
756,-13.8477118071,-11.28973
757,-5.601141825499999,-2.61447
758,-7.651290566699999,1.6712766
759,10.772329697,1.234785
760,-4.9251607393,-3.0850592
761,4.1349554236,2.9046159
762,-10.0957590717,1.1592381
763,-16.0969528055,-13.603893
764,-3.105971225,-0.7073302
765,-5.755134179500001,0.36953154
766,-17.5723352192,-8.732744
767,-3.9767761907,-2.3033342
768,-1.9053282891,1.1245877
769,-9.8180255431,-0.90563875
770,-13.545696301400001,-1.4817505
771,-10.0078023235,-1.410845
772,-18.1248013337,-12.393822
773,-4.503716123,-3.3355618
774,3.0355123692,2.406916
775,2.1020162582,1.0860611
776,-14.0472400087,-11.959686
777,-10.5579111855,-3.4053726
778,-6.3093494255,0.3318139
779,-5.0554152886,-0.47652835
780,2.9802015623,5.3329687
781,-1.9897472909,-1.750003
782,3.0781059553,-1.8408185
783,-24.6935771702,-8.457642
784,-7.3267735712999995,-1.2220218
785,-20.718180556500002,-9.08346
786,-14.897364028,-8.595886
787,20.1084309197,37.093895
788,24.7553891958,36.366714
789,22.5870787241,34.388153
790,5.4430723507000005,26.434132
791,51.2439738646,54.81854
792,4.8018479656999995,17.892673
793,13.7961751946,14.034016
794,1.6251759979,17.674969
795,32.0671554272,16.930265
796,32.5672769216,23.438519
797,36.2238468849,42.298744
798,26.087276011500002,14.598988
799,16.0306369773,21.061676
800,8.263152166900001,17.806467
801,-9.8153629149,26.39204
802,14.3755371102,11.624807
803,0.4558348564,20.329632
804,20.655973353900002,11.845337
805,11.2496037682,16.482763
806,15.0599966124,27.371025
807,19.2836208311,33.345055
808,-11.0793192499,17.216228
809,11.0333576573,29.10037
810,20.3550326759,11.515873
811,-0.9291706299,21.121021
812,-11.8717724353,10.452882
813,5.720762078300001,1.2041419
814,-20.3784230285,5.366651
815,31.7253294681,19.124641
816,28.0925541948,13.78764
817,17.508468420899998,19.518253
818,0.8648896578,4.2395487
819,3.9753870625,7.146217
820,4.092362634200001,2.6785908
821,1.8241177834,0.8608489
822,18.289629879,3.9233017
823,3.7511977229,4.631505
824,-2.3330775608,-4.645481
825,2.8509275995,3.0157409
826,-0.1781013801,-3.066797
827,5.5631140153,6.6389437
828,21.452776171300002,8.515285
829,-7.1301744176,0.88675165
830,-4.7886915839999995,1.4675498
831,-4.0833971877,-1.374047
832,-2.7845243923000003,6.870476
833,-1.1954984737999999,-3.4101043
834,-1.3157359451000001,0.45823604
835,6.0441895184000005,1.1634712
836,27.820111406,17.167236
837,3.6045776854000002,-4.223844
838,20.3963937848,4.2658806
839,-0.9043490356,-2.8283095
840,7.347149378099999,5.2906027
841,7.8650792408,3.1494899
842,3.9040353294,6.93727
843,3.3629130342,2.3453722
844,-10.2382702849,2.1226907
845,12.103122244000001,-9.903458
846,0.3086290816,-0.9397366
847,26.572475289,16.230247
848,-23.790494039200002,5.283101
849,4.7127554993,8.803971
850,15.169838605799999,11.2227335
851,-2.711411405,4.7288556
852,-29.1438004506,-5.7093596
853,31.0786260521,14.702382
854,13.716415211600001,12.525547
855,5.1073364082,-0.2935316
856,1.5825460588999998,8.160347
857,-3.3524004908999996,2.9701157
858,24.0059741311,11.4015045
859,23.3734435498,8.828652
860,16.4346196841,24.623444
861,3.7121765463,2.3272848
862,4.0692136544999995,2.5439131
863,8.8261036904,18.468016
864,-2.0797207961,-2.0975585
865,-12.8660021531,2.2236345
866,-2.601540441,-0.856601
867,3.3876247449,17.368225
868,-20.3157388206,-6.121117
869,-0.7375285502,5.660097
870,-2.9384349112,5.259118
871,2.9441074197000003,10.487484
872,15.3249216519,7.916628
873,9.8090478689,10.444988
874,-1.6845115304,3.140102
875,8.5265901353,23.733246
876,0.6247072601,-2.211921
877,-0.39337259770000005,6.299614
878,37.2326804367,18.47521
879,27.1319405357,21.823013
880,-20.84096181,-16.28504
881,-0.7233225231,-2.9530184
882,-4.840496388,-0.8231144
883,21.4746084216,0.2177754
884,5.8448929802,-6.568902
885,1.4187627451,1.5512753
886,5.6481242529,0.7363851
887,-28.0882589462,-19.61301
888,-8.315901628999999,-1.8421545
889,-1.8297186228,-1.5456827
890,-16.7542939667,-5.9514894
891,-29.077324324099997,-3.2878482
892,-3.9793472836,0.98380107
893,-3.8824158282,-3.914071
894,2.0622134334999997,-2.263636
895,-12.5223481878,-6.6953506
896,-18.5064324321,-15.096441
897,-13.9425845392,-7.4799967
898,4.7642499958,4.1366196
899,5.6184238619,-2.3294904
900,-26.7108610292,-15.859962
901,3.2782883457,-5.5168834
902,3.6350352142,0.6344836
903,-0.9743136281,-2.515629
904,1.7923720294999999,4.0787563
905,-4.1537903685,-3.1195185
906,-9.966294979,-2.8671775
907,-25.474691028800002,-14.412588
908,9.501184842,-5.7991505
909,-9.1490037163,-3.919641
910,-27.466606008499998,-15.152409
911,2.8899000442,4.1253214
